name,local name,homepage,Alternative names,image url,country,city,key subjects,key subject scores,institutions
Universidade Federal de Ouro Preto,,http://www.ufop.br/,[],https://upload.wikimedia.org/wikipedia/commons/b/b9/UFOP_logo.gif,Brazil,Ouro Preto,"['Biology', 'Chemistry', 'Physics', 'Philosophy', 'Medicine', 'Art', 'Computer science', 'Engineering', 'Humanities', 'Geology', 'Organic chemistry', 'Mathematics', 'Biochemistry', 'Materials science']","[50.7, 36.7, 35.5, 34.7, 29.7, 28.9, 28.7, 26.4, 25.2, 24.2, 22.8, 22.2, 20.7, 20.6]",[]
State University of West Paraná,,http://www5.unioeste.br/portal/education,['Western Paraná State University'],https://upload.wikimedia.org/wikipedia/commons/e/e5/Logo_unioeste.png,Brazil,Cascavel,"['Philosophy', 'Art', 'Biology', 'Humanities', 'Medicine', 'Chemistry', 'Physics', 'Political science', 'Ecology']","[47.8, 45.2, 44.8, 42.2, 28.3, 26.3, 25.6, 21.1, 20.6]",[]
Universidade Luterana do Brasil,,http://www.ulbra.br/,[],https://upload.wikimedia.org/wikipedia/commons/0/0a/Ulbra_canoas.jpg,Brazil,Canoas,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Physics', 'Psychology']","[53.3, 51.3, 49.3, 40.1, 33.3, 22.5, 21.7]",[]
Universidade de Pernambuco,,http://www.upe.br/,[],https://upload.wikimedia.org/wikipedia/commons/1/13/Brasao-upe.png,Brazil,Recife,"['Medicine', 'Biology', 'Philosophy', 'Art', 'Humanities', 'Computer science', 'Psychology', 'Physics', 'Mathematics', 'Internal medicine', 'Pathology']","[51.4, 44.4, 39.2, 32.2, 28.7, 28.3, 27.3, 26.9, 26.5, 26.3, 23.0]",['Hospital Universitário Oswaldo Cruz']
Ponta Grossa State University,,http://portal.uepg.br/,[],https://upload.wikimedia.org/wikipedia/commons/9/9d/Logo_State_University_of_Ponta_Grossa.png,Brazil,Ponta Grossa,"['Biology', 'Philosophy', 'Art', 'Chemistry', 'Humanities', 'Physics', 'Medicine', 'Organic chemistry', 'Materials science', 'Mathematics']","[45.1, 40.0, 38.8, 37.4, 33.9, 32.8, 29.7, 24.1, 20.9, 20.6]",[]
Fundação Getulio Vargas,Fundação Getúlio Vargas,http://portal.fgv.br/en,[],,Brazil,Rio de Janeiro,"['Political science', 'Philosophy', 'Economics', 'Business', 'Art', 'Law', 'Computer science', 'Sociology', 'Mathematics', 'Humanities', 'Biology']","[54.6, 48.7, 47.0, 35.8, 35.3, 35.3, 32.7, 27.3, 26.8, 26.8, 24.9]",[]
Federal University of Tocantins,,https://ww2.uft.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/5/57/Logo_UFT_PEQUENO.jpeg,Brazil,Palmas,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Chemistry', 'Physics', 'Ecology', 'Geography']","[51.2, 48.8, 46.4, 44.0, 23.0, 22.8, 21.6, 21.5, 20.2]",[]
Methodist University of Piracicaba,,http://www.unimep.br/,[],https://upload.wikimedia.org/wikipedia/commons/5/5e/Unimep_Piracicaba_%281%29.jpg,Brazil,Piracicaba,"['Biology', 'Chemistry', 'Ecology', 'Botany', 'Horticulture', 'Physics', 'Philosophy', 'Agronomy', 'Art', 'Geology', 'Medicine', 'Humanities', 'Mathematics']","[64.6, 37.8, 35.6, 32.4, 32.3, 30.5, 28.3, 27.1, 25.4, 25.3, 24.6, 22.8, 20.8]",[]
Universidade de Fortaleza,,http://www.unifor.br/,[],,Brazil,Fortaleza,"['Philosophy', 'Medicine', 'Art', 'Biology', 'Humanities', 'Psychology', 'Political science', 'Computer science', 'Internal medicine']","[47.0, 44.6, 39.2, 35.2, 34.7, 29.1, 28.5, 23.3, 20.2]",[]
University of Caxias Do Sul,,http://www.ucs.br/site,[],https://upload.wikimedia.org/wikipedia/commons/3/37/Logo_UCS_Vertical_PNG.png,Brazil,Caxias do Sul,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics', 'Chemistry', 'Medicine', 'Political science']","[48.5, 45.2, 40.8, 36.2, 30.5, 28.1, 24.2, 23.3]",[]
Universidade Federal Rural do Semi-Árido,,http://ufersa.edu.br/,[],,Brazil,Mossoró,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Physics', 'Chemistry', 'Ecology', 'Medicine', 'Geology', 'Botany', 'Geography']","[52.6, 41.2, 38.1, 35.7, 28.0, 27.4, 26.2, 25.7, 22.3, 20.8, 20.7]",[]
Universidade do Oeste de Santa Catarina,,http://www.unoesc.edu.br/,[],,Brazil,Joaçaba,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Political science', 'Physics']","[65.2, 63.7, 61.4, 25.0, 23.3, 22.5, 21.4]",[]
State University of Feira de Santana,Università di Stato di Feira de Santana,http://www.uefs.br/portal,[],https://upload.wikimedia.org/wikipedia/commons/d/db/Bras%%C3%%A3o_da_UEFS.png,Brazil,Feira de Santana,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Medicine', 'Ecology', 'Botany', 'Chemistry', 'Geography']","[49.3, 41.9, 37.4, 34.9, 34.7, 26.4, 24.3, 22.2, 21.3]",[]
Universidade Presbiteriana Mackenzie,,http://up.mackenzie.br/upm/,[],https://upload.wikimedia.org/wikipedia/commons/2/2e/Mackenzie_M.png,Brazil,São Paulo,"['Philosophy', 'Art', 'Humanities', 'Computer science', 'Physics', 'Political science', 'Biology', 'Psychology', 'Mathematics']","[52.5, 45.7, 39.0, 29.5, 29.3, 27.4, 26.0, 24.8, 22.7]",[]
Universidade Federal do Pampa,,http://www.unipampa.edu.br/portal/,['Unipampa'],https://upload.wikimedia.org/wikipedia/commons/7/7f/Unipampa_Assinatura_visual_logo_logotipo_cores.svg,Brazil,Bagé,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Physics', 'Medicine', 'Chemistry']","[46.6, 43.6, 40.1, 36.4, 33.2, 32.1, 30.0]",[]
Federal University of Fronteira Sul,,https://www.uffs.edu.br,[],https://upload.wikimedia.org/wikipedia/commons/f/fd/Logoextenso_UFFS.png,Brazil,Chapecó,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Physics']","[54.8, 53.1, 50.1, 32.5, 20.6, 20.3]",[]
Universidade Tiradentes,,https://www.unit.br,[],,Brazil,Aracaju,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Physics']","[65.6, 64.2, 63.1, 40.0, 24.4, 21.9]",[]
Universidade Federal da Grande Dourados,,http://portal.ufgd.edu.br/,[],,Brazil,Dourados,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Chemistry', 'Ecology', 'Medicine', 'Physics', 'Botany', 'Geography']","[54.3, 41.3, 38.9, 35.9, 33.8, 25.8, 25.1, 24.1, 22.9, 21.1]",[]
State University of Norte Fluminense,,http://www.uenf.br/portal/index.php/en/,[],https://upload.wikimedia.org/wikipedia/commons/e/e8/LogotipoUenf_vertical.jpg,Brazil,Rio de Janeiro,"['Biology', 'Chemistry', 'Ecology', 'Botany', 'Physics', 'Biochemistry', 'Organic chemistry', 'Medicine', 'Genetics', 'Geology', 'Horticulture', 'Geography', 'Paleontology', 'Philosophy', 'Agronomy']","[72.4, 54.1, 38.0, 35.7, 33.8, 33.1, 32.1, 32.1, 31.5, 30.8, 24.6, 21.0, 21.0, 20.5, 20.2]",[]
State University of Paraíba,,http://www.uepb.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/3/36/Uepb.png,Brazil,Campina Grande,"['Philosophy', 'Biology', 'Art', 'Humanities', 'Medicine', 'Physics', 'Chemistry', 'Political science']","[46.5, 43.4, 43.2, 40.0, 36.1, 23.3, 22.8, 20.2]",[]
Goiás State University,,http://www.ueg.br/,[],https://upload.wikimedia.org/wikipedia/commons/7/76/Marca_UEG_horizontal_extenso_cromia%%281%%29.png,Brazil,Anápolis,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics']","[59.4, 58.3, 55.8, 34.6, 23.3]",[]
Universidade de Passo Fundo,,http://www.upf.br/english/,[],https://upload.wikimedia.org/wikipedia/commons/9/9a/Entrada_na_Universidade_de_Fasso_Fundo.JPG,Brazil,Passo Fundo,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Medicine', 'Chemistry', 'Physics', 'Ecology']","[47.2, 41.2, 38.3, 35.1, 34.8, 29.1, 23.6, 20.5]",[]
Universidade Estadual do Centro-Oeste,,http://www2.unicentro.br/,[],,Brazil,Guarapuava,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics', 'Medicine', 'Chemistry', 'Geography']","[52.5, 49.9, 47.1, 42.6, 26.5, 23.2, 23.1, 20.9]",[]
Universidade Nove de Julho,,https://www.uninove.br/,['UNINOVE '],,Brazil,São Paulo,"['Philosophy', 'Medicine', 'Biology', 'Art', 'Humanities', 'Political science', 'Internal medicine', 'Psychology', 'Physics', 'Computer science']","[45.4, 44.1, 43.0, 36.6, 32.7, 30.9, 29.0, 27.8, 25.4, 23.8]",[]
Southwest Bahia State University,,http://www.uesb.br/,['State University of Southwestern Bahia'],https://upload.wikimedia.org/wikipedia/commons/2/25/Bras%%C3%%A3o-uesb.jpg,Brazil,Vitória da Conquista,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Chemistry', 'Physics', 'Psychology']","[50.1, 46.8, 43.5, 41.2, 32.8, 24.7, 20.6, 20.6]",[]
Federal University of Triângulo Mineiro,,http://www.uftm.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/7/77/LOGOUFTM.png,Brazil,Uberaba,"['Medicine', 'Biology', 'Philosophy', 'Art', 'Humanities', 'Internal medicine', 'Psychology', 'Chemistry', 'Pathology', 'Physics', 'Genetics']","[58.3, 48.5, 39.2, 34.7, 32.4, 32.1, 31.6, 26.3, 25.1, 22.9, 22.6]",[]
Pontifícia Universidade Católica de Campinas,,https://www.puc-campinas.edu.br/,['PUC-Campinas'],https://upload.wikimedia.org/wikipedia/commons/3/31/Logo_PUC-Campinas.svg,Brazil,Campinas,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Psychology', 'Political science', 'Sociology']","[51.3, 45.6, 40.9, 36.2, 31.9, 30.8, 24.5, 20.2]",[]
Universidade Estadual de Montes Claros,,http://unimontes.br/,['Unimontes'],,Brazil,Montes Claros,"['Philosophy', 'Art', 'Biology', 'Humanities', 'Medicine']","[46.7, 43.8, 41.8, 41.6, 39.2]",[]
Mato Grosso State University,,http://portal.unemat.br/,['UNEMAT'],,Brazil,Cáceres,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Ecology', 'Geography', 'Botany']","[51.9, 50.1, 48.2, 45.7, 27.8, 27.7, 20.6]",[]
State University of Santa Cruz,,http://www.uesc.br/,[],https://upload.wikimedia.org/wikipedia/commons/9/90/Bras%%C3%%A3o_da_UESC.png,Brazil,Ilhéus,"['Biology', 'Ecology', 'Philosophy', 'Chemistry', 'Art', 'Medicine', 'Humanities', 'Physics', 'Geology', 'Botany', 'Geography', 'Genetics', 'Biochemistry']","[58.3, 34.7, 33.7, 33.5, 31.4, 28.6, 28.0, 26.8, 25.3, 24.4, 24.3, 23.3, 22.9]",[]
Universidade Católica de Brasília,,http://www.ucb.br/,[],,Brazil,Brasília,"['Biology', 'Philosophy', 'Medicine', 'Art', 'Humanities', 'Chemistry', 'Political science', 'Psychology', 'Physics', 'Genetics', 'Biochemistry', 'Internal medicine']","[44.5, 40.2, 40.0, 34.6, 30.6, 25.7, 24.7, 23.6, 22.0, 21.2, 21.0, 20.2]",[]
Federal University of Alfenas,,http://www.unifal-mg.edu.br/portal/,['Unifal-MG'],,Brazil,Alfenas,"['Biology', 'Medicine', 'Chemistry', 'Philosophy', 'Physics', 'Biochemistry', 'Art', 'Organic chemistry', 'Humanities', 'Genetics', 'Internal medicine', 'Psychology']","[55.7, 46.0, 43.5, 32.6, 32.1, 29.7, 29.1, 26.8, 26.0, 24.2, 24.1, 20.4]",[]
Federal University of Itajubá,,http://www.unifei.edu.br/,['Escola Federal de Engenharia de Itajubá'],https://upload.wikimedia.org/wikipedia/commons/a/ab/EFEI_logo.png,Brazil,Itajubá,"['Physics', 'Engineering', 'Computer science', 'Quantum mechanics', 'Mathematics', 'Biology', 'Thermodynamics', 'Chemistry', 'Philosophy', 'Electrical engineering', 'Materials science', 'Geology', 'Economics', 'Geography', 'Organic chemistry', 'Art', 'Ecology']","[66.1, 56.9, 50.5, 48.0, 42.6, 38.0, 31.7, 30.9, 28.1, 27.4, 25.9, 24.3, 23.1, 22.6, 20.9, 20.6, 20.2]",[]
Federal University of Rondônia,,http://www.unir.br/,[],https://upload.wikimedia.org/wikipedia/commons/8/81/UNIR.jpg,Brazil,Porto Velho,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Political science', 'Ecology', 'Geography', 'Medicine']","[59.1, 56.4, 53.9, 37.1, 23.0, 21.8, 21.5, 20.6]",[]
Universidade Regional de Blumenau,,http://www.furb.br,[],,Brazil,Blumenau,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Political science', 'Physics', 'Medicine', 'Chemistry']","[52.5, 48.0, 44.2, 33.1, 32.2, 26.6, 21.0, 20.9]",[]
Instituto Tecnológico de Aeronáutica,,http://www.ita.br/,[],https://upload.wikimedia.org/wikipedia/en/9/97/Instituto_Tecnol%%C3%%B3gico_de_Aeron%%C3%%A1utica_%%28logo%%29.png,Brazil,São José dos Campos,"['Physics', 'Engineering', 'Quantum mechanics', 'Mathematics', 'Computer science', 'Materials science', 'Chemistry', 'Thermodynamics', 'Organic chemistry', 'Composite material', 'Biology', 'Geography', 'Geology', 'Aerospace engineering', 'Artificial intelligence', 'Optics', 'Economics']","[76.4, 67.0, 59.3, 56.2, 55.5, 39.3, 38.0, 34.1, 29.9, 29.6, 28.7, 23.9, 23.5, 21.6, 21.6, 21.4, 20.4]",[]
Universidade do Vale do Itajaí,,http://www.univali.br/english/Paginas/default.aspx,[],,Brazil,Itajaí,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Political science', 'Medicine', 'Chemistry']","[52.6, 47.9, 43.8, 37.9, 35.2, 27.8, 21.4]",[]
Universidade Federal do Vale do São Francisco,,http://www.univasf.edu.br/english/,[],https://upload.wikimedia.org/wikipedia/commons/6/6b/Logomarca_univasf.jpg,Brazil,Petrolina,"['Biology', 'Medicine', 'Philosophy', 'Art', 'Humanities', 'Chemistry', 'Physics', 'Psychology', 'Ecology']","[53.4, 43.2, 39.2, 36.1, 33.2, 31.7, 25.2, 21.6, 20.7]",[]
Federal University of Recôncavo da Bahia,Università federale di Recôncavo da Bahia,https://ufrb.edu.br,[],https://upload.wikimedia.org/wikipedia/commons/a/ac/Universidade_Federal_do_Rec%%C3%%B4ncavo_da_Bahia.jpg,Brazil,Cruz das Almas,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Chemistry', 'Medicine', 'Ecology', 'Botany', 'Physics', 'Horticulture', 'Geology']","[53.9, 39.0, 36.5, 32.9, 31.1, 29.5, 26.9, 25.2, 23.9, 22.0, 20.9]",[]
Universidade Paulista,,http://www3.unip.br/default.asp,[],,Brazil,Santos,"['Medicine', 'Biology', 'Philosophy', 'Art', 'Humanities', 'Psychology', 'Physics', 'Political science', 'Chemistry', 'Computer science']","[44.8, 44.2, 42.5, 36.9, 32.7, 24.6, 23.2, 22.9, 22.5, 20.8]",[]
Universidade Federal de Ciências da Saúde de Porto Alegre,Universidade Federal de Ciências da Saúde de Porto Alegre,http://www.ufcspa.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/b/b4/Fffcmpa.jpg,Brazil,Porto Alegre,"['Medicine', 'Biology', 'Internal medicine', 'Psychology', 'Pathology', 'Chemistry', 'Genetics', 'Biochemistry', 'Surgery', 'Philosophy', 'Psychiatry', 'Endocrinology', 'Physics']","[82.3, 64.0, 53.2, 40.6, 37.9, 34.4, 33.0, 30.0, 25.6, 25.3, 24.0, 23.9, 22.0]",['Santa Casa Hospital']
State University of Pará,,http://www.uepa.pa.gov.br/,[],,Brazil,Belém,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Psychology']","[54.4, 51.5, 49.3, 44.5, 34.6, 22.4]",[]
University of Santa Cruz do Sul,,https://www.unisc.br,[],,Brazil,Santa Cruz do Sul,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Biology', 'Medicine', 'Sociology']","[62.2, 58.1, 54.8, 34.7, 26.3, 25.4, 20.8]",[]
Federal Institute of São Paulo,,http://www.ifsp.edu.br/,"['São Paulo Federal Center of Technological Education', 'Centro Federal de Educação Tecnológica de São Paulo']",https://upload.wikimedia.org/wikipedia/commons/7/78/Instituto_Federal_de_S%%C3%%A3o_Paulo_-_Marca_Vertical_2015.svg,Brazil,São Paulo,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Computer science', 'Engineering', 'Biology', 'Mathematics', 'Political science']","[54.3, 48.4, 44.4, 36.7, 34.8, 27.7, 26.6, 24.4, 21.2]",[]
Escola Nacional de Saúde Pública,,https://www.ensp.unl.pt/,[],,Brazil,Rio de Janeiro,"['Medicine', 'Biology', 'Philosophy', 'Art', 'Political science', 'Humanities', 'Sociology', 'Pathology', 'Psychology', 'Internal medicine']","[60.9, 42.1, 41.7, 35.1, 34.2, 32.1, 31.0, 27.9, 24.3, 23.7]",['Universidade Nova de Lisboa']
Pontifícia Universidade Católica de Goiás,,http://www.ucg.br/,"['PUC-Goiás', 'Pontifical Catholic University of Goiás']",,Brazil,Goiânia,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Psychology', 'Political science']","[48.5, 44.3, 40.5, 35.4, 33.5, 24.7, 20.6]",[]
Universidade São Francisco,Universidade São Francisco,http://www.usf.edu.br/,[],,Brazil,Bragança Paulista,"['Psychology', 'Philosophy', 'Medicine', 'Art', 'Biology', 'Humanities', 'Physics', 'Chemistry']","[45.6, 41.7, 37.8, 35.1, 34.8, 32.1, 24.4, 24.1]",[]
Federal Rural University of Amazonia,,https://novo.ufra.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/8/8c/Bras%%C3%%A3o_ufra.png,Brazil,Belém,"['Biology', 'Ecology', 'Geography', 'Botany', 'Medicine', 'Chemistry', 'Philosophy', 'Geology', 'Art', 'Physics', 'Humanities', 'Horticulture', 'Environmental science']","[71.5, 42.7, 36.0, 30.3, 29.8, 29.7, 28.1, 27.6, 27.0, 26.6, 24.7, 22.6, 20.5]",[]
Federal Institute of Rio Grande do Sul,,http://www.ifrs.edu.br/,"['Rio Grande do Sul Federal Institute of Education, Science and Technology']",https://upload.wikimedia.org/wikipedia/commons/1/15/Logotipo_IFET.svg,Brazil,Bento Gonçalves,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Biology', 'Political science']","[62.5, 60.7, 57.6, 28.8, 26.9, 21.5]",[]
Instituto Federal Goiano,,https://www.ifgoiano.edu.br/home/,"['IF Goiano', 'Instituto Federal de Educação Ciência e Tecnologia Goiano']",,Brazil,Goiás,"['Biology', 'Chemistry', 'Ecology', 'Horticulture', 'Botany', 'Philosophy', 'Art', 'Physics', 'Humanities', 'Agronomy', 'Geology', 'Medicine', 'Geography']","[66.3, 39.3, 35.1, 33.6, 33.5, 33.2, 31.4, 31.3, 29.1, 26.5, 24.9, 24.4, 21.9]",[]
Faculdade de Medicina de São José do Rio Preto,,http://www.famerp.br/novoportal/,[],,Brazil,São José do Rio Preto,"['Medicine', 'Biology', 'Internal medicine', 'Pathology', 'Genetics', 'Chemistry', 'Surgery', 'Psychology', 'Biochemistry', 'Immunology', 'Psychiatry']","[87.9, 61.2, 49.3, 36.7, 35.4, 32.0, 31.6, 30.8, 26.1, 21.0, 20.1]",[]
Universidade do Extremo Sul Catarinense,,http://www.unesc.net/portal/,[],,Brazil,Criciúma,"['Philosophy', 'Art', 'Biology', 'Medicine', 'Humanities', 'Chemistry', 'Psychology', 'Internal medicine', 'Physics', 'Biochemistry', 'Endocrinology', 'Organic chemistry', 'Genetics', 'Political science']","[46.9, 45.5, 45.3, 43.0, 42.8, 35.7, 29.7, 29.5, 27.9, 26.8, 22.2, 20.8, 20.6, 20.5]",[]
Universidade Federal dos Vales do Jequitinhonha e Mucuri,,http://www.ufvjm.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/a/ad/UFVJM_2.gif,Brazil,Diamantina,"['Biology', 'Medicine', 'Chemistry', 'Philosophy', 'Physics', 'Art', 'Ecology', 'Humanities', 'Botany', 'Mathematics', 'Geology']","[61.6, 40.4, 35.2, 31.9, 29.3, 28.6, 27.3, 25.8, 24.3, 23.1, 21.4]",[]
Minas Gerais State University,Universidade do Estado de Minas Gerais,http://www.uemg.br/,[],https://upload.wikimedia.org/wikipedia/commons/1/12/Uemg.png,Brazil,Belo Horizonte,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Political science', 'Medicine', 'Physics']","[64.2, 61.4, 58.5, 29.8, 25.7, 23.0, 21.1]",[]
Universidade Feevale,,http://www.feevale.br/en/institutional,[],,Brazil,Novo Hamburgo,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Political science', 'Chemistry', 'Sociology', 'Physics', 'Psychology']","[56.6, 53.4, 49.7, 33.9, 26.3, 26.1, 23.3, 21.6, 20.5, 20.1]",[]
Faculdade de Medicina do ABC,,http://www.fmabc.br/,['Centro Universitário Saúde ABC'],,Brazil,Santo André,"['Medicine', 'Biology', 'Internal medicine', 'Pathology', 'Genetics', 'Psychology', 'Surgery', 'Chemistry', 'Philosophy']","[82.1, 59.1, 49.1, 35.7, 31.0, 29.8, 28.3, 23.5, 22.3]",[]
Universidade Federal do Acre,,http://www.ufac.br/,[],https://upload.wikimedia.org/wikipedia/commons/c/c4/Logo-ufac.png,Brazil,Rio Branco,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Ecology', 'Medicine', 'Geography', 'Environmental science', 'Agronomy', 'Chemistry']","[59.3, 42.1, 40.7, 37.5, 30.3, 30.1, 26.7, 22.8, 22.5, 20.7]",[]
Methodist University of São Paulo,,http://portal.metodista.br/,[],https://upload.wikimedia.org/wikipedia/commons/b/b6/Metodista_sbc.jpg,Brazil,São Bernardo do Campo,"['Philosophy', 'Art', 'Humanities', 'Political science']","[66.4, 63.0, 57.9, 25.4]",[]
Universidade Regional do Cariri,,http://www.urca.br/,[],,Brazil,Crato,"['Philosophy', 'Biology', 'Art', 'Medicine', 'Humanities', 'Chemistry', 'Biochemistry', 'Geology', 'Political science']","[48.0, 45.8, 45.2, 44.6, 42.8, 28.9, 21.4, 20.6, 20.4]",[]
Universidade do Sul de Santa Catarina,,http://www.unisul.br/wps/portal/home/english/,['Unisul University'],,Brazil,Tubarão,"['Medicine', 'Philosophy', 'Biology', 'Art', 'Humanities', 'Psychology', 'Political science', 'Internal medicine', 'Physics', 'Chemistry']","[46.8, 45.6, 42.3, 40.6, 37.2, 29.3, 25.4, 24.6, 21.6, 20.6]",[]
Universidade de Taubaté,,http://www.unitau.br/,[],https://upload.wikimedia.org/wikipedia/commons/b/b2/Bras%%C3%%A3o_da_Universidade_de_Taubat%%C3%%A9.svg,Brazil,Taubaté,"['Medicine', 'Philosophy', 'Biology', 'Art', 'Humanities', 'Physics', 'Chemistry']","[41.8, 41.3, 40.9, 38.3, 34.8, 26.6, 22.6]",[]
Universidade do Estado do Rio Grande do Norte,,http://portal.uern.br/,[],,Brazil,Mossoró,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Biology', 'Medicine', 'Physics']","[66.1, 63.5, 60.6, 25.9, 25.6, 24.0, 20.2]",[]
Military Institute of Engineering,,http://www.ime.eb.br/,[],https://upload.wikimedia.org/wikipedia/en/9/95/Instituto_Militar_de_Engenharia_%%28logo%%29.png,Brazil,Rio de Janeiro,"['Physics', 'Chemistry', 'Engineering', 'Materials science', 'Organic chemistry', 'Computer science', 'Quantum mechanics', 'Biology', 'Composite material', 'Mathematics', 'Metallurgy', 'Thermodynamics', 'Geology', 'Optics']","[65.6, 57.6, 55.7, 51.4, 47.1, 46.7, 43.2, 43.0, 41.1, 39.6, 30.5, 25.2, 23.9, 20.8]",[]
Universidade Estadual do Maranhão,,http://www.uema.br/,[],,Brazil,São Luís,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Medicine', 'Ecology', 'Geography', 'Chemistry', 'Botany', 'Geology']","[51.6, 44.9, 43.3, 41.2, 33.4, 28.8, 25.0, 21.7, 21.4, 20.5]",[]
Universidade Estadual do Piau,,http://www.uespi.br/site/,[],,Brazil,Teresina,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Physics']","[49.9, 46.7, 44.7, 41.2, 37.0, 20.5]",[]
Univates,,https://www.univates.br,[],https://upload.wikimedia.org/wikipedia/commons/5/52/Univates_aerea1.jpg,Brazil,Lajeado,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Physics']","[61.4, 58.6, 56.6, 34.3, 25.1, 22.0]",[]
Federal University Foundation of Rio Grande,FURG,http://www.furg.br/,['Fundação Universidade Federal do Rio Grande'],,Brazil,Rio Grande,"['Biology', 'Ecology', 'Geology', 'Medicine', 'Chemistry', 'Physics', 'Philosophy', 'Fishery', 'Geography', 'Art', 'Oceanography', 'Organic chemistry', 'Engineering']","[62.6, 40.7, 37.5, 35.4, 33.4, 30.4, 27.5, 26.7, 26.6, 23.6, 22.9, 22.5, 21.7]",['Hospital de Clínicas de Porto Alegre']
Escola Bahiana de Medicina e Saúde Pública,,https://www.bahiana.edu.br/,[],,Brazil,Salvador,"['Medicine', 'Biology', 'Internal medicine', 'Philosophy', 'Psychology', 'Pathology', 'Art', 'Humanities', 'Surgery', 'Genetics', 'Psychiatry']","[77.5, 47.7, 40.8, 37.9, 36.1, 33.7, 33.4, 31.6, 22.7, 21.2, 20.4]",[]
Universidade do Oeste Paulista,,http://www.unoeste.br/site/en/,[],,Brazil,Presidente Prudente,"['Biology', 'Medicine', 'Philosophy', 'Chemistry', 'Art', 'Humanities', 'Internal medicine', 'Genetics', 'Physics', 'Psychology', 'Biochemistry']","[57.9, 49.5, 34.1, 31.7, 29.5, 26.8, 26.1, 23.6, 23.5, 21.6, 20.7]",[]
Dom Bosco Catholic University,,https://site.ucdb.br/,[],https://upload.wikimedia.org/wikipedia/en/8/87/Ucdb.jpg,Brazil,Campo Grande,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Political science', 'Chemistry']","[52.8, 48.9, 46.4, 39.7, 30.4, 23.8, 22.6]",[]
Faculdade de Tecnologia e Ciências,,http://portal.ftc.br/,[],,Brazil,Salvador,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Physics', 'Political science']","[58.8, 55.1, 53.2, 27.0, 26.7, 26.3, 20.7]",[]
Universidade Regional Integrada do Alto Uruguai e das Missões,,http://www.uricer.edu.br,[],,Brazil,Erechim,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Chemistry', 'Physics', 'Political science']","[52.5, 49.4, 46.7, 38.7, 28.9, 27.9, 26.4, 21.2]",[]
Centro Universitário de Araraquara,,http://www.uniara.com.br/home/,[],,Brazil,Araraquara,"['Biology', 'Chemistry', 'Medicine', 'Physics', 'Philosophy', 'Art', 'Organic chemistry', 'Humanities', 'Biochemistry', 'Materials science', 'Genetics', 'Engineering']","[50.0, 43.7, 42.9, 35.3, 34.3, 32.0, 30.1, 29.2, 27.2, 24.8, 22.4, 22.0]",[]
